ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-10-03,25400.94465925613,31853.001764927332,62760.15211618237,25400.94465925613,25400.94465925613,21621.262840069954,21621.262840069954,21621.262840069954,5637.33608279727,5637.33608279727,5637.33608279727,15983.926757272684,15983.926757272684,15983.926757272684,0.0,0.0,0.0,47022.20749932608
2011-10-04,25418.949537752473,35048.6194783164,64480.59100921996,25418.949537752473,25418.949537752473,23830.47373941745,23830.47373941745,23830.47373941745,8263.268564240729,8263.268564240729,8263.268564240729,15567.20517517672,15567.20517517672,15567.20517517672,0.0,0.0,0.0,49249.423277169924
2011-10-05,25436.95441624881,31490.427718418297,62402.79005838101,25436.95441624881,25436.95441624881,20432.810727602886,20432.810727602886,20432.810727602886,5364.460058877866,5364.460058877866,5364.460058877866,15068.350668725023,15068.350668725023,15068.350668725023,0.0,0.0,0.0,45869.76514385169
2011-10-06,25454.959294745146,37433.640574479745,68316.551611058,25454.959294745146,25454.959294745146,27094.10189476341,27094.10189476341,27094.10189476341,12589.557408776796,12589.557408776796,12589.557408776796,14504.544485986615,14504.544485986615,14504.544485986615,0.0,0.0,0.0,52549.06118950856
2011-10-07,25472.96417324149,28139.15472063644,58575.43567537886,25472.96417324149,25472.96417324149,17457.187736055832,17457.187736055832,17457.187736055832,3563.2497467441367,3563.2497467441367,3563.2497467441367,13893.937989311697,13893.937989311697,13893.937989311697,0.0,0.0,0.0,42930.15190929732
2011-10-09,25508.973930234162,16973.741943259123,47879.51264064017,25508.973930234162,25508.973930234162,6656.189786697699,6656.189786697699,6656.189786697699,-5950.734482113208,-5950.734482113208,-5950.734482113208,12606.924268810908,12606.924268810908,12606.924268810908,0.0,0.0,0.0,32165.16371693186
2011-10-10,25526.978808730502,27812.792463497583,58999.52001077921,25526.978808730502,25526.978808730502,17604.710466357687,17604.710466357687,17604.710466357687,5637.336082809182,5637.336082809182,5637.336082809182,11967.374383548506,11967.374383548506,11967.374383548506,0.0,0.0,0.0,43131.68927508819
2011-10-11,25544.98368722684,29613.18015638151,61013.02017820223,25544.98368722684,25544.98368722684,19617.07482696267,19617.07482696267,19617.07482696267,8263.268564207783,8263.268564207783,8263.268564207783,11353.806262754888,11353.806262754888,11353.806262754888,0.0,0.0,0.0,45162.05851418951
2011-10-12,25562.98856572318,27585.51856005637,56076.98175044317,25562.98856572318,25562.98856572318,16146.61401495011,16146.61401495011,16146.61401495011,5364.46005889426,5364.46005889426,5364.46005889426,10782.153956055849,10782.153956055849,10782.153956055849,0.0,0.0,0.0,41709.60258067329
2011-10-13,25580.99344421952,33236.45825074768,64941.44742667876,25580.99344421952,25580.99344421952,22856.183967905752,22856.183967905752,22856.183967905752,12589.557408805547,12589.557408805547,12589.557408805547,10266.626559100205,10266.626559100205,10266.626559100205,0.0,0.0,0.0,48437.17741212527
2011-10-14,25598.998322715855,23630.713341136223,53915.4992914024,25598.998322715855,25598.998322715855,13382.630958416657,13382.630958416657,13382.630958416657,3563.249746728447,3563.249746728447,3563.249746728447,9819.38121168821,9819.38121168821,9819.38121168821,0.0,0.0,0.0,38981.62928113251
2011-10-16,25635.008079708536,13995.400290010051,46134.27022891385,25635.008079708536,25635.008079708536,3215.854980341659,3215.854980341659,3215.854980341659,-5950.734482149953,-5950.734482149953,-5950.734482149953,9166.58946249161,9166.58946249161,9166.58946249161,0.0,0.0,0.0,28850.863060050193
2011-10-17,25653.012958204872,24788.039060074123,55593.752052279015,25653.012958204872,25653.012958204872,14610.408132570292,14610.408132570292,14610.408132570292,5637.336082804272,5637.336082804272,5637.336082804272,8973.07204976602,8973.07204976602,8973.07204976602,0.0,0.0,0.0,40263.42109077516
2011-10-18,25671.01783670121,27798.10460528614,58036.089179606264,25671.01783670121,25671.01783670121,17134.99982855539,17134.99982855539,17134.99982855539,8263.26856422921,8263.26856422921,8263.26856422921,8871.731264326178,8871.731264326178,8871.731264326178,0.0,0.0,0.0,42806.0176652566
2011-10-19,25689.022715197545,25414.61078341974,55870.10501352376,25689.022715197545,25689.022715197545,14226.411773640048,14226.411773640048,14226.411773640048,5364.4600589106585,5364.4600589106585,5364.4600589106585,8861.951714729392,8861.951714729392,8861.951714729392,0.0,0.0,0.0,39915.43448883759
2011-10-20,25707.02759369389,31933.711214767834,62475.46338926934,25707.02759369389,25707.02759369389,21530.145024027075,21530.145024027075,21530.145024027075,12589.557408834293,12589.557408834293,12589.557408834293,8940.587615192782,8940.587615192782,8940.587615192782,0.0,0.0,0.0,47237.172617720964
2011-10-21,25725.032472190225,22068.639492829814,54212.53913258062,25725.032472190225,25725.032472190225,12665.393503753136,12665.393503753136,12665.393503753136,3563.2497467127555,3563.2497467127555,3563.2497467127555,9102.143757040381,9102.143757040381,9102.143757040381,0.0,0.0,0.0,38390.42597594336
2011-10-23,25761.042229182905,13776.20635484087,44649.22437708397,25761.042229182905,25761.042229182905,3691.0874518988808,3691.0874518988808,3691.0874518988808,-5950.734482132352,-5950.734482132352,-5950.734482132352,9641.821934031233,9641.821934031233,9641.821934031233,0.0,0.0,0.0,29452.129681081788
2011-10-24,25779.047107679242,25902.897885640497,58573.545957496295,25779.047107679242,25779.047107679242,15637.031616105389,15637.031616105389,15637.031616105389,5637.33608279069,5637.33608279069,5637.33608279069,9999.695533314702,9999.695533314702,9999.695533314702,0.0,0.0,0.0,41416.07872378463
2011-10-25,25797.05198617558,29264.40683623366,59044.30164776586,25797.05198617558,25797.05198617558,18663.997175425255,18663.997175425255,18663.997175425255,8263.268564196267,8263.268564196267,8263.268564196267,10400.728611228986,10400.728611228986,10400.728611228986,0.0,0.0,0.0,44461.04916160084
2011-10-26,25815.056864671922,26906.50535158876,58244.41471647741,25815.056864671922,25815.056864671922,16196.812985085744,16196.812985085744,16196.812985085744,5364.460058886667,5364.460058886667,5364.460058886667,10832.352926199077,10832.352926199077,10832.352926199077,0.0,0.0,0.0,42011.86984975767
2011-10-27,25833.061743168255,35106.69856276891,64818.62886027455,25833.061743168255,25833.061743168255,23871.32388660103,23871.32388660103,23871.32388660103,12589.557408824683,12589.557408824683,12589.557408824683,11281.76647777634,11281.76647777634,11281.76647777634,0.0,0.0,0.0,49704.385629769284
2011-10-28,25851.066621664595,25955.817517668303,57412.25104320968,25851.066621664595,25851.066621664595,15299.601833829256,15299.601833829256,15299.601833829256,3563.2497467558605,3563.2497467558605,3563.2497467558605,11736.352087073396,11736.352087073396,11736.352087073396,0.0,0.0,0.0,41150.668455493855
2011-10-30,25887.07637865727,17626.133311048805,47784.117074867,25887.07637865727,25887.07637865727,6663.153260749414,6663.153260749414,6663.153260749414,-5950.734482114756,-5950.734482114756,-5950.734482114756,12613.88774286417,12613.88774286417,12613.88774286417,0.0,0.0,0.0,32550.229639406687
2011-10-31,25905.08125715361,29555.027610921774,59839.64899735351,25905.08125715361,25905.08125715361,18653.34462392212,18653.34462392212,18653.34462392212,5637.336082777101,5637.336082777101,5637.336082777101,13016.008541145018,13016.008541145018,13016.008541145018,0.0,0.0,0.0,44558.42588107573
2011-11-01,25923.086135649955,33223.83157529127,62632.853724944485,25923.086135649955,25923.086135649955,21645.535042696403,21645.535042696403,21645.535042696403,8263.268564236449,8263.268564236449,8263.268564236449,13382.266478459955,13382.266478459955,13382.266478459955,0.0,0.0,0.0,47568.62117834636
2011-11-02,25941.09101414629,29243.665350635783,59613.23633496363,25941.09101414629,25941.09101414629,19070.76116105565,19070.76116105565,19070.76116105565,5364.460058923618,5364.460058923618,5364.460058923618,13706.30110213203,13706.30110213203,13706.30110213203,0.0,0.0,0.0,45011.85217520194
2011-11-03,25959.09589264263,37516.98456560773,68589.05709314378,25959.09589264263,25959.09589264263,26573.28903917932,26573.28903917932,26573.28903917932,12589.55740881722,12589.55740881722,12589.55740881722,13983.7316303621,13983.7316303621,13983.7316303621,0.0,0.0,0.0,52532.38493182194
2011-11-04,25977.100771138965,28145.15831376383,59995.56699062084,25977.100771138965,25977.100771138965,17775.499891152813,17775.499891152813,17775.499891152813,3563.2497467153025,3563.2497467153025,3563.2497467153025,14212.250144437512,14212.250144437512,14212.250144437512,0.0,0.0,0.0,43752.60066229178
2011-11-06,26013.110528131645,18295.024658746468,50965.761317121855,26013.110528131645,26013.110528131645,8572.997553120098,8572.997553120098,8572.997553120098,-5950.734482087776,-5950.734482087776,-5950.734482087776,14523.732035207873,14523.732035207873,14523.732035207873,0.0,0.0,0.0,34586.10808125175
2011-11-07,26031.115406627978,30992.200315445163,61026.71159976434,26031.115406627978,26031.115406627978,20249.597462150887,20249.597462150887,20249.597462150887,5637.336082772195,5637.336082772195,5637.336082772195,14612.26137937869,14612.26137937869,14612.26137937869,0.0,0.0,0.0,46280.712868778865
2011-11-08,26049.12028512432,33764.958097043,63463.89125568506,26049.12028512432,26049.12028512432,22925.96262648494,22925.96262648494,22925.96262648494,8263.268564221318,8263.268564221318,8263.268564221318,14662.694062263623,14662.694062263623,14662.694062263623,0.0,0.0,0.0,48975.082911609265
2011-11-09,26067.12516362066,30262.885980604664,61553.52587493531,26067.12516362066,26067.12516362066,20046.424629997946,20046.424629997946,20046.424629997946,5364.460058899625,5364.460058899625,5364.460058899625,14681.964571098319,14681.964571098319,14681.964571098319,0.0,0.0,0.0,46113.54979361861
2011-11-10,26085.130042116994,37768.8078456296,67563.33924746471,26085.130042116994,26085.130042116994,27267.729006958634,27267.729006958634,27267.729006958634,12589.557408809755,12589.557408809755,12589.557408809755,14678.171598148883,14678.171598148883,14678.171598148883,0.0,0.0,0.0,53352.85904907563
2011-11-11,26103.13492061334,27754.005057502884,59967.21322896099,26103.13492061334,26103.13492061334,18223.478600492028,18223.478600492028,18223.478600492028,3563.249746783272,3563.249746783272,3563.249746783272,14660.228853708755,14660.228853708755,14660.228853708755,0.0,0.0,0.0,44326.61352110536
2011-11-13,26139.14467760601,18818.63186665126,48585.56529679519,26139.14467760601,26139.14467760601,8668.584360925362,8668.584360925362,8668.584360925362,-5950.7344821338975,-5950.7344821338975,-5950.7344821338975,14619.31884305926,14619.31884305926,14619.31884305926,0.0,0.0,0.0,34807.729038531375
2011-11-14,26157.149556102355,31063.02848399268,61519.58613317605,26157.149556102355,26157.149556102355,20252.077658779144,20252.077658779144,20252.077658779144,5637.336082784108,5637.336082784108,5637.336082784108,14614.74157599504,14614.74157599504,14614.74157599504,0.0,0.0,0.0,46409.227214881495
2011-11-15,26175.15443459869,33463.11438612439,64242.06976491295,26175.15443459869,26175.15443459869,22895.256819786937,22895.256819786937,22895.256819786937,8263.268564206184,8263.268564206184,8263.268564206184,14631.98825558075,14631.98825558075,14631.98825558075,0.0,0.0,0.0,49070.41125438563
2011-11-16,26193.159313095028,31087.876464048873,61410.50396661529,26193.159313095028,26193.159313095028,20042.60304166341,20042.60304166341,20042.60304166341,5364.460058916023,5364.460058916023,5364.460058916023,14678.14298274739,14678.14298274739,14678.14298274739,0.0,0.0,0.0,46235.76235475844
2011-11-17,26211.16419159137,36873.869605976535,68735.55884295459,26211.16419159137,26211.16419159137,27348.34924058958,27348.34924058958,27348.34924058958,12589.557408838504,12589.557408838504,12589.557408838504,14758.791831751078,14758.791831751078,14758.791831751078,0.0,0.0,0.0,53559.51343218095
2011-11-18,26229.169070087708,28780.9171858527,60007.89322142736,26229.169070087708,26229.169070087708,18440.97137161189,18440.97137161189,18440.97137161189,3563.2497468015126,3563.2497468015126,3563.2497468015126,14877.721624810376,14877.721624810376,14877.721624810376,0.0,0.0,0.0,44670.140441699594
2011-11-20,26265.178827080388,20728.434411203347,50695.02991752609,26265.178827080388,26265.178827080388,9284.430970161467,9284.430970161467,9284.430970161467,-5950.73448210692,-5950.73448210692,-5950.73448210692,15235.16545226839,15235.16545226839,15235.16545226839,0.0,0.0,0.0,35549.60979724186
2011-11-21,26283.183705576717,32784.23729307429,62748.6094516402,26283.183705576717,26283.183705576717,21107.711392278,21107.711392278,21107.711392278,5637.33608279602,5637.33608279602,5637.33608279602,15470.37530948198,15470.37530948198,15470.37530948198,0.0,0.0,0.0,47390.89509785472
2011-11-22,26301.18858407306,33350.50672364062,65434.52913685738,26301.18858407306,26301.18858407306,24000.38368387079,24000.38368387079,24000.38368387079,8263.268564191054,8263.268564191054,8263.268564191054,15737.115119679733,15737.115119679733,15737.115119679733,0.0,0.0,0.0,50301.57226794385
2011-11-23,26319.193462569398,31684.69007907999,62917.22495798364,26319.193462569398,26319.193462569398,21392.333629620156,21392.333629620156,21392.333629620156,5364.460058872197,5364.460058872197,5364.460058872197,16027.873570747961,16027.873570747961,16027.873570747961,0.0,0.0,0.0,47711.52709218956
2011-11-24,26337.198341065734,41028.65675763575,71729.29011539168,26337.198341065734,26337.198341065734,28922.49971177498,28922.49971177498,28922.49971177498,12589.55740879268,12589.55740879268,12589.55740879268,16332.942302982305,16332.942302982305,16332.942302982305,0.0,0.0,0.0,55259.698052840715
2011-11-25,26355.203219562078,31404.328826944467,61840.70244141461,26355.203219562078,26355.203219562078,20203.86846279521,20203.86846279521,20203.86846279521,3563.2497468106853,3563.2497468106853,3563.2497468106853,16640.61871598452,16640.61871598452,16640.61871598452,0.0,0.0,0.0,46559.07168235729
2011-11-27,26391.21297655475,22053.700179717325,52619.151003228886,26391.21297655475,26391.21297655475,11257.996990410167,11257.996990410167,11257.996990410167,-5950.734482089321,-5950.734482089321,-5950.734482089321,17208.73147249949,17208.73147249949,17208.73147249949,0.0,0.0,0.0,37649.20996696492
2011-11-28,26409.217855051094,33297.836949623714,64254.52769967459,26409.217855051094,26409.217855051094,23075.92644271341,23075.92644271341,23075.92644271341,5637.336082774293,5637.336082774293,5637.336082774293,17438.59035993912,17438.59035993912,17438.59035993912,0.0,0.0,0.0,49485.144297764506
2011-11-29,26427.22273354743,37568.74926917232,68516.19216964558,26427.22273354743,26427.22273354743,25874.01253393643,25874.01253393643,25874.01253393643,8263.268564231235,8263.268564231235,8263.268564231235,17610.743969705196,17610.743969705196,17610.743969705196,0.0,0.0,0.0,52301.23526748386
2011-11-30,26445.227612043767,34003.46869363655,64667.93264630234,26445.227612043767,26445.227612043767,23073.280109164345,23073.280109164345,23073.280109164345,5364.460058888595,5364.460058888595,5364.460058888595,17708.82005027575,17708.82005027575,17708.82005027575,0.0,0.0,0.0,49518.50772120811
2011-12-01,26463.23249054011,42169.37298833163,72575.25757697134,26463.23249054011,26463.23249054011,30306.44300256796,30306.44300256796,30306.44300256796,12589.557408821429,12589.557408821429,12589.557408821429,17716.885593746534,17716.885593746534,17716.885593746534,0.0,0.0,0.0,56769.67549310807
2011-12-02,26481.237369036444,31948.620281037085,63263.84240939638,26481.237369036444,26481.237369036444,21183.199424491006,21183.199424491006,21183.199424491006,3563.249746770131,3563.249746770131,3563.249746770131,17619.949677720873,17619.949677720873,17619.949677720873,0.0,0.0,0.0,47664.43679352745
2011-12-04,26517.247126029124,21840.90387514574,52389.116362757544,26517.247126029124,26517.247126029124,11108.022223870596,11108.022223870596,11108.022223870596,-5950.734482116685,-5950.734482116685,-5950.734482116685,17058.75670598728,17058.75670598728,17058.75670598728,0.0,0.0,0.0,37625.26934989972
2011-12-05,26535.25200452546,34067.888766196455,63918.06417493851,26535.25200452546,26535.25200452546,22210.86994982834,22210.86994982834,22210.86994982834,5637.336082786207,5637.336082786207,5637.336082786207,16573.533867042133,16573.533867042133,16573.533867042133,0.0,0.0,0.0,48746.1219543538
2011-12-06,26553.2568830218,35133.2122660828,65904.35763810476,26553.2568830218,26553.2568830218,24205.455824046847,24205.455824046847,24205.455824046847,8263.26856417954,8263.26856417954,8263.26856417954,15942.187259867309,15942.187259867309,15942.187259867309,0.0,0.0,0.0,50758.71270706865
2011-12-07,26571.26176151814,32845.344865310806,62032.49015753688,26571.26176151814,26571.26176151814,20525.604190130292,20525.604190130292,20525.604190130292,5364.4600589049915,5364.4600589049915,5364.4600589049915,15161.144131225301,15161.144131225301,15161.144131225301,0.0,0.0,0.0,47096.86595164843
2011-12-08,26589.266640014477,37637.10231897998,69437.83065044902,26589.266640014477,26589.266640014477,26819.65710669623,26819.65710669623,26819.65710669623,12589.557408775607,12589.557408775607,12589.557408775607,14230.099697920623,14230.099697920623,14230.099697920623,0.0,0.0,0.0,53408.92374671071
2011-12-09,26607.271518510817,28973.55962529744,58149.72451414075,26607.271518510817,26607.271518510817,16715.423161809354,16715.423161809354,16715.423161809354,3563.249746788369,3563.249746788369,3563.249746788369,13152.173415020985,13152.173415020985,13152.173415020985,0.0,0.0,0.0,43322.69468032017
2011-12-10,26625.27639700715,-6876.8616545072655,24426.879060166397,26625.27639700715,26625.27639700715,-17533.16173444755,-17533.16173444755,-17533.16173444755,-29467.13737934402,-29467.13737934402,-29467.13737934402,11933.975644896476,11933.975644896476,11933.975644896476,0.0,0.0,0.0,9092.114662559601
2011-12-11,26643.281275503494,14415.733362270203,46095.315021820425,26643.281275503494,26643.281275503494,4634.846422987861,4634.846422987861,4634.846422987861,-5950.734482099087,-5950.734482099087,-5950.734482099087,10585.580905086947,10585.580905086947,10585.580905086947,0.0,0.0,0.0,31278.127698491357
2011-12-12,26661.286153999834,24802.642496354343,57292.50541916965,26661.286153999834,26661.286153999834,14757.742557586784,14757.742557586784,14757.742557586784,5637.33608277262,5637.33608277262,5637.33608277262,9120.406474814165,9120.406474814165,9120.406474814165,0.0,0.0,0.0,41419.028711586616
2011-12-13,26679.291032496167,27341.49073209435,59356.225944101265,26679.291032496167,26679.291032496167,15818.266370201565,15818.266370201565,15818.266370201565,8263.268564200971,8263.268564200971,8263.268564200971,7554.997806000595,7554.997806000595,7554.997806000595,0.0,0.0,0.0,42497.557402697734
2011-12-14,26697.29591099251,22588.381992369817,54072.44285882946,26697.29591099251,26697.29591099251,11273.184898171497,11273.184898171497,11273.184898171497,5364.460058921387,5364.460058921387,5364.460058921387,5908.72483925011,5908.72483925011,5908.72483925011,0.0,0.0,0.0,37970.48080916401
2011-12-15,26715.300789488847,26876.622066774034,58134.88727838584,26715.2283989807,26715.300789488847,16792.95330049174,16792.95330049174,16792.95330049174,12589.557408802208,12589.557408802208,12589.557408802208,4203.395891689533,4203.395891689533,4203.395891689533,0.0,0.0,0.0,43508.25408998059
2011-12-16,26733.305667985183,17706.906754951957,49663.729692782836,26733.01561180211,26733.43862656796,6026.047934798743,6026.047934798743,6026.047934798743,3563.2497467726776,3563.2497467726776,3563.2497467726776,2462.798188026066,2462.798188026066,2462.798188026066,0.0,0.0,0.0,32759.353602783925
2011-12-17,26751.310546481527,-17135.942008932558,12381.741368826817,26750.64212408599,26751.712743052092,-28754.961100868215,-28754.961100868215,-28754.961100868215,-29467.137379360236,-29467.137379360236,-29467.137379360236,712.1762784920224,712.1762784920224,712.1762784920224,0.0,0.0,0.0,-2003.6505543866879
2011-12-18,26769.315424977864,4437.397861542392,35111.82574828364,26768.372488975503,26770.077224126726,-6973.07301870205,-6973.07301870205,-6973.07301870205,-5950.734482081488,-5950.734482081488,-5950.734482081488,-1022.3385366205633,-1022.3385366205633,-1022.3385366205633,0.0,0.0,0.0,19796.242406275815
2011-12-19,26787.3203034742,16207.741051631328,45970.60497670057,26785.90165367562,26788.338707042454,2923.002951532325,2923.002951532325,2923.002951532325,5637.336082810029,5637.336082810029,5637.336082810029,-2714.333131277704,-2714.333131277704,-2714.333131277704,0.0,0.0,0.0,29710.323255006526
2011-12-20,26805.325181970544,15597.729470375441,45139.949595393715,26803.43916209494,26806.667146738317,3925.5325087313295,3925.5325087313295,3925.5325087313295,8263.26856424115,8263.26856424115,8263.26856424115,-4337.73605550982,-4337.73605550982,-4337.73605550982,0.0,0.0,0.0,30730.857690701872
2011-12-21,26823.33006046688,10304.729709165249,42507.95385409671,26821.088740744115,26825.380904806807,-502.9830898087111,-502.9830898087111,-502.9830898087111,5364.460058877562,5364.460058877562,5364.460058877562,-5867.443148686273,-5867.443148686273,-5867.443148686273,0.0,0.0,0.0,26320.34697065817
2011-12-22,26841.334938963217,17204.760630449582,47193.20219597661,26838.576182678156,26843.921282586416,5309.628849931539,5309.628849931539,5309.628849931539,12589.557408794743,12589.557408794743,12589.557408794743,-7279.928558863204,-7279.928558863204,-7279.928558863204,0.0,0.0,0.0,32150.963788894755
2011-12-23,26859.33981745956,6301.431793509066,35983.60457450528,26855.958678005947,26862.264171027055,-4990.574941565533,-4990.574941565533,-4990.574941565533,3563.2497467321205,3563.2497467321205,3563.2497467321205,-8553.824688297653,-8553.824688297653,-8553.824688297653,0.0,0.0,0.0,21868.764875894027
2011-12-24,26877.344695955893,-27584.301651288963,3374.9845215103874,26873.417743530623,26880.737575762218,-39137.592651531995,-39137.592651531995,-39137.592651531995,-29467.137379359265,-29467.137379359265,-29467.137379359265,-9670.455272172729,-9670.455272172729,-9670.455272172729,0.0,0.0,0.0,-12260.247955576102
2011-12-25,26895.349574452233,-5182.780725923925,25237.373158444392,26890.782698445364,26899.658265006456,-16565.041412023136,-16565.041412023136,-16565.041412023136,-5950.734482181951,-5950.734482181951,-5950.734482181951,-10614.306929841185,-10614.306929841185,-10614.306929841185,0.0,0.0,0.0,10330.308162429097
2011-12-26,26913.354452948577,6686.847268179508,37361.3392349457,26908.162156002123,26918.39282117875,-5736.089992718992,-5736.089992718992,-5736.089992718992,5637.336082779627,5637.336082779627,5637.336082779627,-11373.426075498619,-11373.426075498619,-11373.426075498619,0.0,0.0,0.0,21177.264460229584
2011-12-27,26931.35933144491,7590.882974082028,38417.39885651021,26925.55686604107,26937.129820712697,-3676.4614334334897,-3676.4614334334897,-3676.4614334334897,8263.268564226018,8263.268564226018,8263.268564226018,-11939.729997659508,-11939.729997659508,-11939.729997659508,0.0,0.0,0.0,23254.89789801142
2011-12-28,26949.36420994125,3531.2973491684547,35263.74257305934,26942.4882766105,26955.859834183255,-6944.763102718474,-6944.763102718474,-6944.763102718474,5364.460058934345,5364.460058934345,5364.460058934345,-12309.223161652819,-12309.223161652819,-12309.223161652819,0.0,0.0,0.0,20004.601107222778
2011-12-29,26967.369088437586,11941.569873221248,41614.19406311763,26959.77434603292,26975.143680927904,107.4451134486203,107.4451134486203,107.4451134486203,12589.55740878728,12589.55740878728,12589.55740878728,-12482.11229533866,-12482.11229533866,-12482.11229533866,0.0,0.0,0.0,27074.814201886205
2011-12-30,26985.373966933927,2546.293927399278,33339.114633348654,26976.755338037197,26993.792322164878,-8899.56676964159,-8899.56676964159,-8899.56676964159,3563.249746741297,3563.249746741297,3563.249746741297,-12462.816516382885,-12462.816516382885,-12462.816516382885,0.0,0.0,0.0,18085.807197292335
2011-12-31,27003.378845430267,-30465.358821236106,680.483478565794,26993.560229746257,27012.82960721151,-41727.00895428944,-41727.00895428944,-41727.00895428944,-29467.137379342697,-29467.137379342697,-29467.137379342697,-12259.871574946745,-12259.871574946745,-12259.871574946745,0.0,0.0,0.0,-14723.630108859175
2012-01-01,27021.383723926603,-4685.955578106545,24204.542548857684,27010.154277444388,27032.011524048587,-17836.46462245758,-17836.46462245758,-17836.46462245758,-5950.734482154973,-5950.734482154973,-5950.734482154973,-11885.730140302607,-11885.730140302607,-11885.730140302607,0.0,0.0,0.0,9184.919101469022
2012-01-02,27039.388602422943,6873.9777201841935,36790.12416874684,27027.166266262222,27051.150370007334,-5719.12679115825,-5719.12679115825,-5719.12679115825,5637.336082791538,5637.336082791538,5637.336082791538,-11356.462873949788,-11356.462873949788,-11356.462873949788,0.0,0.0,0.0,21320.261811264692
2012-01-03,27057.39348091928,8745.227541057782,40119.10846960397,27044.32145454189,27070.0716363615,-2428.0991623908426,-2428.0991623908426,-2428.0991623908426,8263.268564247448,8263.268564247448,8263.268564247448,-10691.367726638291,-10691.367726638291,-10691.367726638291,0.0,0.0,0.0,24629.29431852844
2012-01-04,27075.398359415623,6912.316999608285,39252.31166070786,27061.371186944005,27088.698836307805,-4548.037337609213,-4548.037337609213,-4548.037337609213,5364.460058910356,5364.460058910356,5364.460058910356,-9912.49739651957,-9912.49739651957,-9912.49739651957,0.0,0.0,0.0,22527.36102180641
2012-01-05,27093.40323791196,15350.70268442083,46490.93249296886,27078.5085566984,27107.3695889115,3545.44028844752,3545.44028844752,3545.44028844752,12589.557408777671,12589.557408777671,12589.557408777671,-9044.117120330151,-9044.117120330151,-9044.117120330151,0.0,0.0,0.0,30638.84352635948
2012-01-06,27111.408116408296,6934.442292750402,38106.89923208562,27095.222846312194,27126.347653195004,-4548.857129124164,-4548.857129124164,-4548.857129124164,3563.249746759535,3563.249746759535,3563.249746759535,-8112.106875883699,-8112.106875883699,-8112.106875883699,0.0,0.0,0.0,22562.550987284132
2012-01-07,27129.412994904633,-25398.366198845022,6852.462488827041,27111.843030765205,27145.55917373792,-36610.46097786019,-36610.46097786019,-36610.46097786019,-29467.13737935031,-29467.13737935031,-29467.13737935031,-7143.323598509877,-7143.323598509877,-7143.323598509877,0.0,0.0,0.0,-9481.047982955555
2012-01-08,27147.417873400977,-213.869869939027,29345.856028801696,27128.777615759467,27164.385255186848,-12115.674595088654,-12115.674595088654,-12115.674595088654,-5950.7344821373745,-5950.7344821373745,-5950.7344821373745,-6164.940112951278,-6164.940112951278,-6164.940112951278,0.0,0.0,0.0,15031.743278312322
2012-01-09,27165.422751897313,12708.692280850488,42681.94332108773,27145.148759750333,27183.3737038126,433.55795820688996,433.55795820688996,433.55795820688996,5637.33608280345,5637.33608280345,5637.33608280345,-5203.778124596561,-5203.778124596561,-5203.778124596561,0.0,0.0,0.0,27598.980710104202
2012-01-10,27183.42763039365,16381.70113508896,46922.92567537297,27161.476151882816,27202.54387499107,3977.6157831004875,3977.6157831004875,3977.6157831004875,8263.268564195754,8263.268564195754,8263.268564195754,-4285.652781095267,-4285.652781095267,-4285.652781095267,0.0,0.0,0.0,31161.04341349414
2012-01-11,27201.432508889993,13956.820725331258,44787.24253277846,27178.046767804914,27221.509569906288,1929.714056797088,1929.714056797088,1929.714056797088,5364.460058927471,5364.460058927471,5364.460058927471,-3434.7460021303837,-3434.7460021303837,-3434.7460021303837,0.0,0.0,0.0,29131.146565687082
2012-01-12,27219.437387386326,21574.421091057,52658.98052324902,27194.613962886215,27240.804917663252,9916.532418711353,9916.532418711353,9916.532418711353,12589.557408806417,12589.557408806417,12589.557408806417,-2673.0249900950644,-2673.0249900950644,-2673.0249900950644,0.0,0.0,0.0,37135.96980609768
2012-01-13,27237.442265882666,12804.535152568122,44285.562374259585,27211.431868143707,27259.850830237316,1543.528647865355,1543.528647865355,1543.528647865355,3563.2497467438443,3563.2497467438443,3563.2497467438443,-2019.7210988784896,-2019.7210988784896,-2019.7210988784896,0.0,0.0,0.0,28780.97091374802
2012-01-14,27255.44714437901,-18084.288317199418,11710.988876772315,27228.083518046635,27279.117010092647,-30958.019965843683,-30958.019965843683,-30958.019965843683,-29467.137379349344,-29467.137379349344,-29467.137379349344,-1490.8825864943426,-1490.8825864943426,-1490.8825864943426,0.0,0.0,0.0,-3702.5728214646733
2012-01-15,27273.452022875343,6355.62644946773,35747.24094190298,27245.239110204537,27298.364365198475,-7049.747237930266,-7049.747237930266,-7049.747237930266,-5950.734482110394,-5950.734482110394,-5950.734482110394,-1099.0127558198722,-1099.0127558198722,-1099.0127558198722,0.0,0.0,0.0,20223.704784945076
2012-01-16,27291.456901371683,16173.312893667387,47118.128407649354,27262.1350483429,27317.6230475373,4784.533430142607,4784.533430142607,4784.533430142607,5637.336082798543,5637.336082798543,5637.336082798543,-852.8026526559364,-852.8026526559364,-852.8026526559364,0.0,0.0,0.0,32075.99033151429
