StockCode,Description,TotalQuantity,TotalRevenue,TotalOrders,AveragePrice
23521,CAT AND BIRD WALL ART,270,323.64,4,2.005
84898F,YELLOW FLOWERS FELT HANDBAG KIT,154,323.40000000000003,47,2.1
20655,QUEEN OF SKIES LUGGAGE TAG,264,321.02,91,1.2656382978723404
23205,CHARLOTTE BAG ALPHABET  DESIGN,400,320.5,22,0.838181818181818
85112,S/3 TEAR DROP CUT GLASS DECORATION,429,320.25,23,1.2173913043478262
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,3,320.0,3,106.66666666666669
84801B,WHITE HYDRANGEA ART FLOWER,202,319.8,16,2.009375
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,156,319.8,49,2.1124489795918366
90148,LONG SILVER NECKLACE PASTEL FLOWER,25,318.75,16,12.75
21243,PINK POLKADOT PLATE ,202,318.34,18,1.6766666666666667
23523,WALL ART TREASURE AHOY ,87,317.97,22,3.708181818181818
23116,VEGETABLE GARDEN CHOPPING BOARD,70,317.70000000000005,17,4.902941176470589
84881,BLUE WIRE SPIRAL CANDLE HOLDER,50,317.5,22,6.35
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,136,317.0,6,4.716666666666667
90002D,FLOWER BURST SILVER RING CRYSTAL,91,316.25,21,3.726190476190476
47597,NEW ENGLAND TEATOWELS,124,316.2,41,2.55
23421,PANTRY HOOK SPATULA,152,316.16,26,2.08
16207B,PINK HEART RED HANDBAG,211,315.96000000000004,13,2.5200000000000005
90201B,BLACK ENAMEL FLOWER RING,107,315.65000000000003,18,2.95
47504G,ENGLISH ROSE TAPE MEASURE,256,315.44,47,1.2459574468085106
23037,CANDLE HOLDER SILVER MADELINE,193,315.29,18,1.7299999999999998
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,380,315.15,15,1.4233333333333331
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,74,314.5,26,4.25
84933A,LARGE GREEN PEONY FOLDING STOOL,131,314.35,6,4.716666666666666
22395,PAPERWEIGHT VINTAGE PAISLEY,214,313.86,33,1.937272727272727
46000U,POLYESTER FILLER PAD 30CMx30CM,251,313.75,51,1.25
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,69,313.35,15,6.003333333333333
23130,MISELTOE HEART WREATH ,80,312.8,5,4.07
85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,237,312.78000000000003,33,1.885757575757576
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,113,312.55,18,2.905555555555556
23339,EGG FRYING PAN BLUE ,150,312.0,58,2.08
85202,HANGING WOOD AND FELT HEART,745,311.46,90,0.4194
35967,FOLK ART METAL STAR T-LIGHT HOLDER,786,310.08,59,0.3961016949152542
35911A,MULTICOLOUR RABBIT EGG WARMER,260,309.65,41,1.503809523809524
84933B,LARGE PINK PEONY FOLDING STOOL,136,309.15,6,3.408333333333333
22844,VINTAGE DOG FOOD CONTAINER,36,308.64,6,8.61
84711A,SILVER OVAL SHAPE TRINKET BOX,31,308.45,14,9.95
21946,PARTY TIME DESIGN FLANNEL,579,307.81,30,0.7833333333333333
84706A,ENGLISH ROSE TABLE CLOCK,136,307.2,6,5.449999999999999
23478,WOODLAND LARGE PINK FELT HEART,278,307.18,10,1.229
20688,BEAUTY SPEED EXPRESSO CUPS,462,306.9,9,4.45
90180A,BLACK+WHITE NECKLACE W TASSEL,35,306.25,19,9.58157894736842
90160A,PURPLE BOUDICCA LARGE BRACELET,44,305.8,20,6.95
23575,SNACK TRAY PAISLEY PARK,164,305.4,22,1.9375
21943,CAKES AND RABBITS DESIGN FLANNEL ,387,304.83,41,0.8353658536585366
23131,MISELTOE HEART WREATH WHITE,78,304.5,4,4.050000000000001
90175C,BLUE GLASS CHUNKY CHARM BRACELET,34,304.3,17,8.95
62095B,TURQOISE ICE CREAM SUNHAT,289,304.09000000000003,19,1.456315789473684
84838,ANT WHITE HIGH RISE BIRD BOX,49,304.0,3,7.666666666666667
79303B,BLUE STAR BLOCK TABLE LAMP,103,303.85,4,2.95
22786,PILLOWCUSHION COVER PINK UNION JACK,51,303.45,17,5.95
21306,SET/4 DAISY MIRROR MAGNETS,669,302.9,57,1.0250877192982455
72801G,4 BURGUNDY WINE DINNER CANDLES,529,302.69,31,1.1203125
72753D,S/3 FLWR FAIRY SUMMER CANDLES,144,302.40000000000003,9,2.1
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,61,301.95,16,4.95
90035C,"PEARL & SHELL 42""NECKL. IVORY",28,301.0,5,10.75
22453,MEASURING TAPE RUSSIAN DOLL BLUE,102,300.90000000000003,27,2.95
22852,ENAMEL DOG BOWL CREAM,76,300.48,3,4.206666666666667
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,575,300.15000000000003,48,0.6453061224489796
23396,LA JARDIN BOTANIQUE CUSHION COVER,80,300.0,23,3.75
21132,SILVER STANDING GNOME   ,72,300.0,29,4.043103448275862
84984C,ORIENTAL BLUE CUSHION COVER ,218,299.7,7,3.192857142857143
84673B,BLUE FLY SWAT,420,299.46,79,0.76025
23440,PAINT YOUR OWN EGGS IN CRATE,164,299.36,5,2.022
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,1211,299.35,23,0.2795652173913043
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,37,299.25,17,8.205882352941176
79190A,RETRO PLASTIC 70'S TRAY,711,298.62,73,0.42
84522,PINK PARTY SUNGLASSES,178,298.5,20,1.9125
82095,HEART BUTTONS JEWELLERY BOX,39,298.35,22,7.65
21028,NINJA RABBIT BLACK,237,297.64,40,1.387
84627,CANDY STRIPE ROSE C/COVER ,50,297.5,19,5.95
90145,SILVER HOOP EARRINGS WITH FLOWER,50,297.5,23,5.95
20670,VIP HOLIDAY PURSE,664,296.48,22,2.955454545454546
84877B,GREEN ROUND COMPACT MIRROR,227,296.25,15,1.5833333333333333
21420,OYSTER TRINKET BOX,114,295.62,25,3.0415384615384613
21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET ,372,295.08000000000004,7,1.491428571428571
23126,DOLLCRAFT GIRL AMELIE KIT,66,294.7,8,4.8500000000000005
84533B,FAIRY CAKES ROUND NESTING BOXES,52,293.8,19,5.813157894736842
16244A,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,142,293.0,6,3.483333333333333
72801F,S/4 FESTIVE RED DINNER CANDLES,234,292.5,25,1.25
84800S,SMALL WHITE/PINK ROSE ART FLOWER,388,292.04,19,1.098947368421053
22952,SET 72 CAKE CASES VINTAGE CHRISTMAS,672,291.6,4,0.5175000000000001
72130,COLUMBIAN CANDLE ROUND,741,291.57,50,0.5742307692307692
21401,BLUE PUDDING SPOON,1388,291.06,91,0.2471739130434782
20826,SILVER APERITIF GLASS,355,290.72,14,1.3478571428571429
85169B,BLACK LOVE BIRD CANDLE,280,290.24,45,1.1958695652173912
23410,CURIO CABINET LINEN AND LACE ,36,290.1,18,8.027777777777779
47503G,ASS FLORAL PRINT TAPE MEASURE,235,289.19,24,1.2424
90120A,PINK MURANO TWIST BRACELET,68,289.0,21,4.25
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,171,288.99,21,1.6900000000000002
82011B,BATHROOM SCALES RUBBER DUCKS,84,287.8,39,3.6679487179487182
23047,PAPER LANTERN 5 POINT SEQUIN STAR,50,287.5,21,5.75
90192,JADE DROP EARRINGS W FILIGREE,58,287.1,19,4.95
17091B,JASMINE TEA INCENSE IN TIN,264,286.8,43,1.2227272727272729
23695,DOILY THANK YOU CARD,703,286.62,44,0.4172727272727272
84760S,SMALL HANGING GLASS+ZINC LANTERN,197,285.65,24,1.45
23430,BLUE RETRO KITCHEN WALL CLOCK,35,285.25,17,8.15
37413,ICON MUG REVOLUTIONARY,701,283.71,79,0.4112345679012346
84247N,PACK/12 BLUE FOLKART CARDS,96,283.20000000000005,39,2.95
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,652,282.97,65,0.4577272727272727
22546,MINI JIGSAW FIDO,672,282.24,10,0.42
21880,RED AND WHITE SPOT TAPE,434,282.1,35,0.65
85179A,GREEN BITTY LIGHT CHAIN,139,281.31,26,3.5561538461538467
21402,RED  EGG  SPOON,1589,280.98,102,0.2452427184466019
90010E,AMBER GLASS/SILVER BRACELET,32,279.95,18,8.591666666666665
84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,180,279.0,17,2.3323529411764707
62096B,PURPLE/TURQ FLOWERS HANDBAG,209,278.75,46,1.3840425531914893
90014A,SILVER/MOP ORBIT NECKLACE,28,278.6,19,9.95
21025,SPACE FROG,221,278.5,36,1.3455555555555554
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,1037,277.19,15,2.742
44235,ASS COL CIRCLE MOBILE ,752,276.96,15,0.4125
23579,SNACK TRAY I LOVE LONDON,149,276.15,24,1.9375
84966C,GREEN KASHMIRI BOXED MIRROR,23,276.0,2,12.0
46118,FUNKY MONKEY CUSHION COVER,324,275.4,35,0.85
35920,FOUR RABBIT EASTER DECORATIONS,1065,275.25,20,1.1949999999999998
84977,WIRE FLOWER T-LIGHT HOLDER,220,275.0,41,1.25
79051A,SMOKEY GREY COLOUR D.O.F. GLASS,695,274.99,35,0.4438461538461538
84673A,PINK FLY SWAT,457,274.01,70,0.6466666666666667
35637C,PINK STRING CURTAIN WITH POLE,97,273.35,16,4.11875
21030,SPACE CADET RED,219,272.37,39,1.27075
84429A,MEDIUM PINK BUDDHA HEAD ,92,271.40000000000003,27,2.95
84192,ASSORTED COLOUR METAL CAT ,226,271.1,38,1.2402564102564102
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,31,271.0,14,8.489285714285714
85131D,BEADED CRYSTAL HEART PINK ON STICK,488,270.94,24,0.77
90036D,"FLOWER GLASS GARLAND NECKL.36""BLACK",34,270.3,12,7.95
47351B,BLUE  VOILE LAMPSHADE,98,269.90000000000003,14,2.921428571428572
72793,BLACK BOX MIRROR LANTERN,55,268.75,10,5.5600000000000005
90201A,PURPLE ENAMEL FLOWER RING,91,268.45000000000005,20,2.95
23203,JUMBO BAG VINTAGE DOILEY ,143,268.44,6,2.0316666666666667
21698,MOCK LOBSTER FRIDGE MAGNET,450,268.34,48,0.6843750000000001
35638B,PINK/BLUE STRING CURTAIN ,115,268.25,8,3.45
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,413,267.97,39,1.364102564102564
90082A,DIAMANTE BOW BROOCH GREEN COLOUR,42,266.7,20,6.35
16202A,PASTEL PINK PHOTO ALBUM ,660,266.45,19,3.694210526315789
84482,BUTTONS DESIGN JEWELLERY BOX,71,266.25,28,3.75
20847,ZINC HEART LATTICE CHARGER LARGE,71,266.25,20,3.75
23481,PEARLISED IVORY HEART SMALL ,217,266.21,27,1.243
35981C,WHITE SNOW SCANDINAVIAN STOCKING ,563,266.14,60,0.4870769230769231
23489,"GARLAND, VINTAGE BELLS",92,265.88,10,2.89
84926A,WAKE UP COCKEREL TILE COASTER,651,265.59,42,0.6785714285714286
37482P,CUBIC MUG PINK POLKA DOT,104,265.2,18,2.55
85195,HANGING HEART BASKET,145,265.14,16,2.074375
35968,FOLK ART METAL HEART T-LIGHT HOLDER,701,264.04,56,0.3768421052631579
84576,BLUE CAT BISCUIT BARREL PINK HEART,84,264.0,21,4.173809523809524
37343,POLKADOT MUG PINK ,178,262.86,22,1.5754545454545452
47586A,PINK FAIRY CAKE CUSHION COVER,199,262.65,28,2.125
90201C,RED ENAMEL FLOWER RING,89,262.55,19,2.95
84509G,FAIRY CAKE PLACEMATS ,75,262.05,21,3.711904761904762
84806A,PINK CANDYSTUFT ARTIFICIAL FLOWER,319,261.91,20,1.135
23194,GYMKHANNA TREASURE BOOK BOX,120,261.84000000000003,14,2.189285714285714
84623,PINK GINGHAM ROSE FLOOR CUSHION,53,261.35,12,6.7
21196,ROUND WHITE CONFETTI IN TUBE,158,260.7,17,1.65
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,29,259.55,12,8.95
90120C,GREEN MURANO TWIST BRACELET,61,259.25,17,4.25
84924F,PSYCHEDELIC METAL SIGN CALENDAR,973,259.15,8,1.765
90124A,PINK MURANO TWIST NECKLACE,26,258.7,16,9.95
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,912,258.36,19,0.898
23032,DOORKNOB CRACKED GLAZE IVORY,174,258.3,5,1.61
20800,LARGE GLASS SUNDAE DISH CLEAR,996,258.2,2,1.4
85129B,BEADED CRYSTAL HEART GREEN SMALL,210,258.08,36,1.3066666666666666
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,62,258.06,12,4.580000000000001
22268,DECORATION SITTING BUNNY,1335,257.61,41,0.2053488372093023
22287,DECORATION WOBBLY CHICKEN,521,256.11,29,0.6506896551724138
77081,FLOWER WINDMILL,219,255.51,18,1.228888888888889
46775E,CANDY POP CHUNKY KNITTED THROW ,15,254.25,10,16.95
23137,ZINC WIRE SWEETHEART LETTER TRAY,80,253.24,20,3.454
90032,IVORY SHELL HEART NECKLACE,45,253.17,21,6.101428571428571
90085,CRYSTAL STILETTO PHONE CHARM,297,252.45,17,0.85
22134,MINI LADLE LOVE HEART RED ,630,252.24,54,0.4636363636363636
85033S,SET/6 SILVER REINDEER T-LIGHTS,242,252.2,39,0.975
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,21,250.95,15,11.95
21341,KASBAH LANTERN WITH GLASS ,56,250.8,15,4.623333333333334
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,28,250.6,15,8.95
20836,FRENCH PAISLEY CUSHION COVER,224,250.00000000000003,22,1.1209090909090909
84671B,CROCHET BEAR WITH BLUE STRIPES,98,249.9,24,2.55
85089,CANDY SPOT BUNNY,87,249.45000000000005,18,2.886842105263158
16052,TEATIME PUSH DOWN RUBBER,810,249.35,21,0.3871428571428571
79030A,"TUMBLER, ENGLISH ROSE",151,249.15,20,1.65
84952A,CLEAR LOVE BIRD T-LIGHT HOLDER,84,249.11,14,3.807857142857143
45016,DECORATIVE NET CANOPY LEOPARD,73,248.75,8,3.611111111111111
22328,"ROUND SNACK BOXES ,SET 4, FRUITS ",84,247.8,5,2.95
23015,CORDIAL GLASS JUG,30,247.5,13,8.25
23476,WOODLAND LARGE RED FELT HEART,198,247.5,18,1.25
23168,CLASSIC SUGAR DISPENSER,216,247.32,12,1.1975
23474,WOODLAND SMALL BLUE FELT HEART,297,246.51,27,0.83
35914,PINK CHICK EGG WARMER + EGG CUP,175,246.25,28,1.6
84924D,LA PALMIERA METAL SIGN CALENDAR,760,246.0,12,3.1666666666666665
21321,GLASS CHALICE BLUE  LARGE ,108,245.25,13,2.480769230769231
35979,SIX STRING SCANDINAVIAN HEART DECS,83,244.85,19,2.95
90201D,GREEN ENAMEL FLOWER RING,83,244.85,16,2.95
22175,PINK OWL DECORATION,96,244.8,1,2.55
22176,BLUE OWL DECORATION,96,244.8,1,2.55
84508C,BLUE CIRCLES DESIGN TEDDY,96,244.8,36,2.55
72739B,WHITE CHOCOLATE SCENT CANDLE,351,244.35,10,0.89
47481,50CM METAL STRING WITH  7 CLIPS,316,244.12,35,0.8451428571428571
84906,PINK B'FLY C/COVER W BOBBLES,41,243.95,14,5.95
21388,IVORY HANGING DECORATION  CHICKEN,287,243.95,27,0.85
20615,BLUE POLKADOT PASSPORT COVER,236,243.84,40,1.56025
22257,FELT FARM ANIMAL SHEEP,322,243.14,25,1.1885185185185188
35833P,4 PINK FLOCK CHRISTMAS BALLS,161,241.75,43,1.3755813953488372
23149,ANTIQUE IVORY WIRE BOWL SMALL,97,241.53,19,2.49
79190D,RETRO PLASTIC DAISY TRAY,575,241.5,73,0.42
16156L,"WRAP, CAROUSEL",575,241.5,22,0.42
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,106,241.5,13,2.503846153846154
90191,SILVER LARIAT 40CM,32,241.4,14,10.65
85103, SILVER T-LIGHT SETTING,37,240.15,15,6.696666666666667
23495,SET OF 3 PANTRY WOODEN SPOONS,192,240.0,24,1.25
84984D,ORIENTAL RED CUSHION COVER ,132,239.8,10,3.97
21722,SWEET PUDDING STICKER SHEET,282,239.7,40,0.85
23324,RUSTIC STRAWBERRY JAMPOT LARGE ,120,238.56,6,2.0416666666666665
46776C,WOVEN FROST CUSHION COVER,102,238.5,17,4.538888888888889
23028,DOORKNOB CRACKED GLAZE BLUE,162,238.5,3,1.5833333333333333
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,280,238.0,49,0.85
84629,WHITE 3 FRAME BIRDS AND TREE ,24,237.8,13,12.796153846153846
90081A,LILY BROOCH AMETHYST COLOUR,48,237.6,23,4.95
44217M,MULTICOLOUR FEATHERS CURTAIN,72,236.40000000000003,3,3.616666666666667
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,240,236.4,12,2.2375
20616,CHERRY BLOSSOM PASSPORT COVER,188,236.18,44,1.6552272727272728
79328,BLUE FLOCK GLASS CANDLEHOLDER,586,235.38,11,0.6109090909090908
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,475,235.19,16,1.094375
22954,HEN PARTY CORDON BARRIER TAPE,188,235.0,36,1.25
20855,PINK PATCH PURSE BLUE HEART,142,234.3,47,1.65
84597B,RETRO BROWN BALL ASHTRAY ,195,234.15,19,1.2289473684210528
23567,EGG CUP HENRIETTA HEN PINK,187,233.75,18,1.25
22129,PARTY CONES CANDY DECORATION,296,233.28,8,1.4375
37483,ENGLISH ROSE MUG IN GIFT BOX,143,232.89,10,2.46
23475,WOODLAND SMALL PINK FELT HEART,280,232.4,26,0.83
16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,357,232.05,30,0.65
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,547,231.99,10,0.8879999999999999
23447,PINK BUNNY EASTER EGG BASKET,158,231.9,4,1.6
22842,"BISCUIT TIN, RED,IVORY, VINTAGE",37,230.55,7,6.521428571428571
84926F,PSYCHEDELIC TILE COASTER,465,230.5,30,0.9886666666666668
23446,BLUE BUNNY EASTER EGG BASKET,157,230.25,3,1.5833333333333333
20736,PINK MINI TAPE MEASURE ,286,230.1,18,0.8427777777777777
84461,12 PINK HEN+CHICKS IN BASKET,90,229.5,34,2.55
20795,LARGE BLUE PROVENCAL CERAMIC BALL,116,228.84,17,2.0758823529411763
90146,FINE SILVER NECKLACE W PASTEL FLOWE,35,228.75,13,7.232142857142857
84661A,WHITE SQUARE TABLE CLOCK,203,228.54,25,1.9088
35096A,BLUE VICTORIAN FABRIC HEART BOX,710,228.39,19,0.4131578947368421
20987,GEISHA GIRL CHOPSTICKS SET/5,117,228.15,12,1.95
23036,T-LIGHT HOLDER SILVER PETIT FOUR ,182,227.5,15,1.25
72781,BLACK SILOUETTE CANDLE PLATE ,120,227.4,14,2.041428571428572
84927F,PSYCHEDELIC TILE HOOK,324,227.25,51,1.0675471698113208
20906,VINTAGE NOTEBOOK BEAUTY GIRL,77,227.15000000000003,28,2.95
10123C,HEARTS WRAPPING TAPE ,628,226.76,46,0.6217391304347827
72750D,F.FAIRY S/3 CANDLE/GLASS,110,226.5,11,2.6772727272727272
23522,WALL ART DOG AND BALL ,89,226.29,17,2.6500000000000004
47471,RAINBOW PEGS PHOTO CLIP STRING,381,226.23,41,0.6836585365853659
84532B,FAIRY CAKES RECTANGLUAR BOXES,38,226.1,23,5.95
23003,TRAVEL CARD WALLET VINTAGE ROSE ,541,225.78,52,0.4188679245283018
85033G,SET/6 GOLD REINDEER T-LIGHT CANDLES,201,225.55,17,1.4444444444444444
20869,GOLD FABRIC MIRROR,459,225.49,31,0.713125
17038,PORCELAIN BUDAH INCENSE HOLDER,2524,225.4,30,0.093
TEST001,This is a test product.,50,225.0,9,4.5
84529C,YELLOW KNITTED KIDS RUCKSACK,33,222.75,11,6.75
44234,ASSORTED CIRCULAR MOBILE,1156,221.88,39,0.2079545454545454
37508,NEW ENGLAND CERAMIC CAKE SERVER,87,221.85,44,2.55
84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,96,220.8,26,2.5269230769230764
21144,PINK POODLE HANGING DECORATION ,505,220.79,42,0.5044186046511628
90070,RUBY GLASS CLUSTER BRACELET,37,220.15,11,5.95
72739C,DARK CHOCOLATE SCENTCANDLE,291,219.75,11,1.0318181818181815
84499,BLACK FLOWER CANDLE PLATE,294,219.66,20,0.829
16258B,DAISY ERASERS IN BAG,1014,219.34,13,0.2885714285714286
90090,PINK CRYSTAL HEART PHONE CHARM,258,219.3,17,0.85
85168A,WHITE BAROQUE CARRIAGE CLOCK,22,218.9,15,9.95
90014C,SILVER/BLACK ORBIT NECKLACE,22,218.9,13,9.95
72225D,VANILLA SCENT CAKE CANDLE ,960,218.88,10,0.2659999999999999
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,576,218.88,13,0.38
20661,BLUE POLKADOT PURSE ,354,218.82,12,3.428333333333333
84993B,75 BLACK PETIT FOUR CASES,521,218.82,77,0.4199999999999999
22845,VINTAGE CAT FOOD CONTAINER,34,218.14,5,6.462000000000001
90157,RIVIERA NECKLACE,44,217.8,16,4.95
17013B,ORIGAMI JASMINE INCENSE IN TUBE,255,217.6,2,0.845
17011C,ORIGAMI LAVENDER INCENSE+FLOWER,334,217.1,1,0.65
22588,CARDHOLDER GINGHAM HEART,102,216.9,2,2.325
35645,VINTAGE BEAD PINK JEWEL BOX,51,216.75,24,4.25
90185C,BLACK DIAMANTE EXPANDABLE RING,51,216.75,19,4.25
90196A,PURPLE GEMSTONE NECKLACE 45CM,17,216.75,9,12.75
22899,CHILDRENS APRON DOLLY GIRL ,103,216.3,15,2.1
23360,SET 8 CANDLES VINTAGE DOILEY,122,216.3,7,1.907142857142857
84807,RED POPPY ARTIFICIAL FLOWER,233,215.93,7,1.5414285714285714
20799,PINK MILKSHAKE GLASS,167,215.5,13,2.0
84902,PINK KNITTED COW STUFFED TOY,58,215.34,33,3.728181818181818
23141,TRIPLE WIRE HOOK PINK HEART,68,215.0,18,3.5900000000000003
22834,MINI HAND WARMER BABUSHKA DESIGN,108,214.8,5,2.05
72801D,4 SKY BLUE DINNER CANDLES,363,214.71,22,1.1745454545454546
84621,BLUE GINGHAM ROSE FLOOR CUSHION ,27,214.65,13,7.950000000000001
62086A,PINK RETRO BIG FLOWER BAG,110,214.5,22,1.95
23580,SNACK TRAY HAPPY FOREST  ,110,214.5,21,1.95
22447,PIN CUSHION RUSSIAN DOLL BLUE,64,214.4,19,3.35
90114,SUMMER DAISIES BAG CHARM,84,214.2,19,2.55
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,252,214.2,40,0.8500000000000001
20980,36 PENCILS TUBE POSY,171,213.75,39,1.25
84371,BIG PINK POODLE,28,213.7,4,15.2125
84705C,PINK FLOCK PHOTO FRAME ,160,213.6,6,2.9500000000000006
51012C,"FEATHER DUSTER, COAL BLACK",170,212.5,26,1.25
84247C,PACK/12 BLUE REINDEER CARD,72,212.40000000000003,22,2.95
84725,FREESTYLE CANVAS ART PICTURE,133,212.25,28,2.039285714285714
21639,ASSORTED TUTTI FRUTTI KEYRING,249,211.65,13,0.8499999999999999
85094,CANDY SPOT EGG WARMER RABBIT,609,211.43,42,0.5226190476190476
90210B,CLEAR ACRYLIC FACETED BANGLE,95,211.25,17,2.5970588235294123
20818,GOLD TEDDY BEAR,79,211.25,22,3.522727272727273
21395,BLUE SPOTTY BEAKER ,108,210.6,20,1.95
21032,SPACE CADET WHITE,167,210.48,32,1.3575
47310M,SMALL POP BOX FUNKY MONKEY,172,210.48,34,1.356857142857143
85131B,BEADED CRYSTAL HEART GREEN ON STICK,330,210.18,24,0.9141666666666668
21268,VINTAGE BLUE TINSEL REEL,383,209.58,38,0.5839024390243903
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,33,209.55,16,6.35
20827,GOLD APERITIF GLASS,173,209.36,8,1.63375
35818P,"ACRYLIC JEWEL ICICLE, PINK",549,208.62,20,0.38
90123A,PINK HEART OF GLASS BRACELET,35,208.25,18,5.95
47574B,ENGLISH ROSE SCENTED HANGING HEART,49,208.25,27,4.25
23413,DECORATIVE VINTAGE COFFEE  BOX,44,208.2,16,4.9
17129F,DEEP BLUE GLASS GEMS IN BAG,316,208.12,16,0.7388235294117648
37485,ENGLISH ROSE TEA SET IN GIFT BOX,49,207.69,15,4.5975
21493, VINTAGE DESIGN GIFT TAGS,244,207.4,20,0.8499999999999999
85131C,BEADED CRYSTAL HEART BLUE ON STICK,308,207.34,26,0.9914814814814816
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,493,207.06,20,0.42
84690,S/2 BEACH HUT STOOLS,26,206.7,13,7.950000000000001
22984,"CARD, GINGHAM ROSE ",492,206.64,40,0.42
37492A,YELLOW RED FLOWER PIGGY BANK,107,206.55,10,3.75
84247K,"FOLK ART GREETING CARD,pack/12",70,206.5,24,2.9500000000000006
20814,SILVER FINCH DECORATION,187,206.39,12,1.2025
47343A,FUSCHIA FLOWER PURSE WITH BEADS,200,206.26,23,1.1875
84882,GREEN WIRE STANDING CANDLE HOLDER,55,206.25,27,3.75
21734,SMALL MARAKESH LANTERN ON STICK,55,206.25,14,3.75
20652,BLUE POLKADOT LUGGAGE TAG ,159,206.01,45,1.3844444444444444
21095,SET/6 POSIES PAPER PLATES,242,205.7,27,0.85
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,145,205.35,7,2.6214285714285714
90210D,PURPLE ACRYLIC FACETED BANGLE,131,204.65,12,2.2
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,48,204.0,16,4.25
84927E,FLOWERS TILE HOOK,489,203.34,24,1.6648000000000005
21367,MIRRORED WALL ART GENTS,196,202.86,45,1.742222222222222
84870C,GREEN GEISHA GIRL ,54,202.5,21,3.75
84870B,BLUE GEISHA GIRL ,54,202.5,23,3.75
72756, FAIRY CAKE CANDLES,153,202.05,2,1.37
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",406,202.02,9,1.3444444444444443
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS ,387,201.91,47,0.5755102040816327
84723,CHERRY BLOSSOM CANVAS ART PICTURE,54,201.3,12,5.95
16202C,BEIGE PHOTO ALBUM,94,201.3,10,3.03
72754A,FLOWER FAIRY POTPOURRI CUSHION LILY,292,201.24,5,1.066
35824B,"HANGING FLOWERS+MIRROR,BLUE",527,200.26,5,0.38
16201A,PASTEL PINK PHOTO ALBUM,100,199.8,8,2.55
84706F,RED PEONY TABLE CLOCK,33,199.35,16,5.420588235294117
71053,WHITE MOROCCAN METAL LANTERN,47,199.17,12,4.855
84711B,PINK OVAL SHAPE TRINKET BOX,20,199.0,12,9.95
90124B,BLUE MURANO TWIST NECKLACE,20,199.0,11,9.95
35833G,4 GOLD FLOCK CHRISTMAS BALLS,126,198.0,29,1.436206896551724
21950,SET OF 6 DOTS CHOPSTICKS,185,197.05,2,1.155
22849,"BREAD BIN, DINER STYLE, MINT",13,196.35,4,15.45
21369,MIRRORED WALL ART SPLODGES,128,195.0,17,1.9852941176470589
22326,"ROUND SNACK BOXES ,SET4, WOODLAND ",66,194.7,3,2.9500000000000006
84927D,LA PALMIERA TILE HOOK,949,194.61,24,1.3616666666666666
17014D,ORIGAMI ROSE INCENSE CONES,476,194.28,5,1.015
46776E,WOVEN CANDY CUSHION COVER ,93,193.95,11,4.277272727272727
21372,MIRRORED WALL ART TABLE LAMP,141,193.23,36,1.7413513513513514
47504F,ENGLISH ROSE TORCH,526,193.1,13,1.5423076923076922
90161A,ANT COPPER RED BOUDICCA BRACELET,39,193.05,14,4.95
21582,KINGS CHOICE SMALL TUBE MATCHES,117,193.05,16,1.65
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,82,192.9,8,2.49375
35921,EASTER BUNNY HANGING GARLAND,154,192.5,26,1.25
